STATES,YEAR,Crop,Area,Production,Annual_Rain,Avg_Temperature,Price,Cost_per_Hectare,Cost_per_quintal,Suicides,Export
ANDHRA PRADESH,2003,Samai,23204.0,9503.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Small millets,46352.0,27395.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Soyabean,1696.0,1868.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Sunflower,427759.0,270965.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Urad,340286.0,135831.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Gram,334529.0,351980.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Linseed,27.0,7.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Other  Rabi pulses,140.0,26.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Safflower,3952.0,1194.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Wheat,1154.0,343.0,911.15,24.72,0.0,0.0,0.0,0.0,4093080.52
ANDHRA PRADESH,2003,Arecanut,311.0,221.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Banana,36742.0,487767.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Bhindi,12979.0,100326.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Brinjal,15426.0,271666.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Citrus Fruit,38595.0,282869.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Coconut ,102862.0,1182533660.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Coriander,37999.0,13081.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Cucumber,3774.0,0.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Grapes,154.0,2672.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Mango,251384.0,1208036.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Orange,35540.0,564797.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Other Fresh Fruits,13652.0,32567.0,911.15,24.72,0.0,0.0,0.0,0.0,134601.55
ANDHRA PRADESH,2003,Other Vegetables,23631.0,0.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Papaya,4187.0,390129.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Pome Fruit,6636.0,144397.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Sugarcane,161649.0,11515819.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Sweet potato,1103.0,7974.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Tobacco,122846.0,176731.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2003,Tomato,55996.0,634271.0,911.15,24.72,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Arhar/Tur,224573.0,116210.0,807.6500000000002,24.74,1390.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Bajra,65987.0,72583.0,807.6500000000002,24.74,515.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Castor seed,33786.0,15908.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Cotton(lint),439298.0,1018913.0,807.6500000000002,24.74,3720.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Dry chillies,129887.0,462515.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Groundnut,1646166.0,1442146.0,807.6500000000002,24.74,1500.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Horse-gram,50706.0,19649.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Jowar,140186.0,246275.0,807.6500000000002,24.74,515.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Maize,124715.0,712234.0,807.6500000000002,24.74,525.0,0.0,0.0,0.0,1082256.38
ANDHRA PRADESH,2004,Moong,195279.0,66318.0,807.6500000000002,24.74,1410.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Onion,22367.0,388512.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Other Kharif pulses,9073.0,2325.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Ragi,61017.0,72310.0,807.6500000000002,24.74,515.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Rice,2227682.0,7392678.0,807.6500000000002,24.74,1150.0,0.0,0.0,0.0,3615109.55
ANDHRA PRADESH,2004,Small millets,46238.0,22551.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Soyabean,2206.0,1347.0,807.6500000000002,24.74,1900.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Sunflower,625533.0,398838.0,807.6500000000002,24.74,1340.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Urad,350220.0,220351.0,807.6500000000002,24.74,1410.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Gram,268455.0,281344.0,807.6500000000002,24.74,1425.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Linseed,51.0,6.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Safflower,1324.0,285.0,807.6500000000002,24.74,1550.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Wheat,789.0,176.0,807.6500000000002,24.74,640.0,0.0,0.0,0.0,2009343.03
ANDHRA PRADESH,2004,Banana,38877.0,933198.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Coconut ,102812.0,1187204059.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Coriander,15594.0,4323.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Potato,2217.0,21944.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Sugarcane,165261.0,12701367.0,807.6500000000002,24.74,74.5,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Sweet potato,1060.0,6893.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Tobacco,120438.0,155214.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2004,Turmeric,14013.0,117544.0,807.6500000000002,24.74,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Arhar/Tur,229011.0,137406.0,1144.0,24.58,1400.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Bajra,54467.0,65342.0,1144.0,24.58,525.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Castor seed,48027.0,26602.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Cotton(lint),313798.0,694380.0,1144.0,24.58,3740.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Dry chillies,88561.0,307220.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Groundnut,1676011.0,1108929.0,1144.0,24.58,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Horse-gram,43774.0,15954.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Jowar,129061.0,272661.0,1144.0,24.58,525.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Maize,119828.0,747605.0,1144.0,24.58,540.0,0.0,0.0,0.0,419947.78
ANDHRA PRADESH,2005,Moong,161326.0,63806.0,1144.0,24.58,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Onion,23422.0,460999.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Other Kharif pulses,7942.0,2210.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Ragi,55747.0,63632.0,1144.0,24.58,525.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Rice,2520723.0,7288721.0,1144.0,24.58,1170.0,0.0,0.0,0.0,2921601.91
ANDHRA PRADESH,2005,Small millets,42792.0,25611.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Soyabean,3107.0,1713.0,1144.0,24.58,1910.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Urad,346861.0,213730.0,1144.0,24.58,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Gram,320852.0,522470.0,1144.0,24.58,1435.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Linseed,40.0,15.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Safflower,1570.0,531.0,1144.0,24.58,1565.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Wheat,1089.0,641.0,1144.0,24.58,650.0,0.0,0.0,0.0,746173.23
ANDHRA PRADESH,2005,Arecanut,293.0,234.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Banana,44873.0,929831.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Coconut ,103421.0,883429160.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Coriander,21134.0,9791.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Sugarcane,180338.0,13236997.0,1144.0,24.58,79.5,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Sunflower,358437.0,223207.0,1144.0,24.58,1500.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Sweet potato,952.0,7607.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Tobacco,125549.0,181167.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2005,Turmeric,14331.0,94507.0,1144.0,24.58,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Arhar/Tur,151300.0,53609.0,898.8499999999998,25.06,1410.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Bajra,40914.0,39854.0,898.8499999999998,25.06,540.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Castor seed,20321.0,9537.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Cotton(lint),241795.0,689043.0,898.8499999999998,25.06,3760.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Dry chillies,121472.0,483283.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Groundnut,1154950.0,524049.0,898.8499999999998,25.06,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Horse-gram,53293.0,26397.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Jowar,142497.0,163146.0,898.8499999999998,25.06,1095.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Maize,134411.0,835668.0,898.8499999999998,25.06,540.0,0.0,0.0,0.0,637411.33
ANDHRA PRADESH,2006,Moong,166857.0,61509.0,898.8499999999998,25.06,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Onion,20425.0,344521.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Other Kharif pulses,5578.0,1688.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Ragi,53634.0,56374.0,898.8499999999998,25.06,540.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Rice,2488883.0,7616392.0,898.8499999999998,25.06,1190.0,0.0,0.0,0.0,3702191.99
ANDHRA PRADESH,2006,Small millets,33527.0,16993.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Urad,417529.0,320120.0,898.8499999999998,25.06,1520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Gram,500633.0,514235.0,898.8499999999998,25.06,1445.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Linseed,19.0,5.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Safflower,790.0,312.0,898.8499999999998,25.06,1565.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Wheat,896.0,235.0,898.8499999999998,25.06,750.0,0.0,0.0,0.0,46633.21
ANDHRA PRADESH,2006,Arecanut,255.0,176.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Banana,48413.0,1178514.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Coconut ,104169.0,1315346632.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Coriander,19693.0,6888.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Sugarcane,207001.0,16805897.0,898.8499999999998,25.06,80.25,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Sunflower,371333.0,253127.0,898.8499999999998,25.06,1500.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Sweet potato,848.0,7269.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2006,Turmeric,14738.0,95243.0,898.8499999999998,25.06,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Arhar/Tur,208000.0,136000.0,1039.9,24.77,1550.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Bajra,50000.0,77000.0,1039.9,24.77,600.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Castor seed,30000.0,20000.0,1039.9,24.77,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Cotton(lint),277000.0,1009000.0,1039.9,24.77,3830.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Dry chillies,134000.0,509000.0,1039.9,24.77,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Groundnut,1589000.0,2258000.0,1039.9,24.77,1550.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Jowar,101000.0,196000.0,1039.9,24.77,1220.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Maize,182000.0,1258000.0,1039.9,24.77,620.0,0.0,0.0,0.0,2727715.32
ANDHRA PRADESH,2007,Moong,193000.0,67000.0,1039.9,24.77,1700.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Onion,24000.0,385000.0,1039.9,24.77,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Ragi,50000.0,58000.0,1039.9,24.77,600.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Rice,2576000.0,8880000.0,1039.9,24.77,1320.0,0.0,0.0,0.0,5285916.33
ANDHRA PRADESH,2007,Sunflower,334000.0,321000.0,1039.9,24.77,1510.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Gram,512000.0,750000.0,1039.9,24.77,1600.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2007,Horse-gram,42000.0,21000.0,1039.9,24.77,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Arhar/Tur,181125.0,74413.0,952.75,24.61,2000.0,24171.65,3670.54,0.0,0.0
ANDHRA PRADESH,2008,Bajra,37265.0,46336.0,952.75,24.61,840.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Castor seed,28724.0,20976.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Cotton(lint),306865.0,1027384.0,952.75,24.61,5500.0,44756.72,2509.99,0.0,0.0
ANDHRA PRADESH,2008,Dry chillies,121690.0,486002.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Groundnut,1565731.0,657588.0,952.75,24.61,2100.0,30434.61,2554.91,0.0,0.0
ANDHRA PRADESH,2008,Horse-gram,32241.0,13570.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Jowar,102326.0,239820.0,952.75,24.61,1700.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Maize,251355.0,1958468.0,952.75,24.61,840.0,37801.85,840.58,0.0,3537302.94
ANDHRA PRADESH,2008,Moong,123504.0,43175.0,952.75,24.61,2520.0,13209.32,2228.97,0.0,0.0
ANDHRA PRADESH,2008,Onion,26923.0,455078.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Other Kharif pulses,2294.0,1121.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Ragi,45988.0,45778.0,952.75,24.61,915.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Rice,2695725.0,8880586.0,952.75,24.61,1730.0,46450.2,789.9,0.0,931879.8
ANDHRA PRADESH,2008,Small millets,30112.0,16220.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Soyabean,453.0,618.0,952.75,24.61,2740.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Gram,487355.0,670033.0,952.75,24.61,1730.0,26762.09,1559.04,0.0,0.0
ANDHRA PRADESH,2008,Linseed,549.0,205.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Safflower,493.0,191.0,952.75,24.61,1650.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Wheat,1033.0,705.0,952.75,24.61,1080.0,0.0,0.0,0.0,1120.52
ANDHRA PRADESH,2008,Arecanut,359.0,265.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Banana,52582.0,1329831.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Coconut ,105831.0,962888768.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Coriander,29158.0,13294.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Sugarcane,153286.0,11940595.0,952.75,24.61,81.18,91442.63,119.72,0.0,0.0
ANDHRA PRADESH,2008,Sunflower,338481.0,232116.0,952.75,24.61,2215.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Tobacco,159925.0,279831.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2008,Turmeric,12550.0,97239.0,952.75,24.61,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Arhar/Tur,170710.0,91802.0,739.35,25.11,2300.0,30960.04,3149.79,0.0,0.0
ANDHRA PRADESH,2009,Bajra,28604.0,45249.0,739.35,25.11,840.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Castor seed,48185.0,24599.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Cotton(lint),306852.0,894834.0,739.35,25.11,5500.0,42919.36,2406.53,0.0,0.0
ANDHRA PRADESH,2009,Dry chillies,122363.0,530645.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Groundnut,1087763.0,647752.0,739.35,25.11,2100.0,35699.44,2537.04,0.0,0.0
ANDHRA PRADESH,2009,Horse-gram,52444.0,34341.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Jowar,160527.0,240487.0,739.35,25.11,1700.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Maize,213352.0,1395168.0,739.35,25.11,840.0,38564.55,831.69,0.0,2632874.95
ANDHRA PRADESH,2009,Moong,105269.0,37392.0,739.35,25.11,2760.0,12624.29,4013.56,0.0,0.0
ANDHRA PRADESH,2009,Onion,24494.0,433107.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Other Kharif pulses,2515.0,1168.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Ragi,43107.0,51571.0,739.35,25.11,915.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Rice,2325729.0,7569071.0,739.35,25.11,1930.0,54202.54,932.5,0.0,139540.76
ANDHRA PRADESH,2009,Small millets,25125.0,9389.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Soyabean,167.0,133.0,739.35,25.11,2740.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Urad,357494.0,253859.0,739.35,25.11,2520.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Gram,525416.0,671246.0,739.35,25.11,1760.0,25110.13,1960.63,0.0,0.0
ANDHRA PRADESH,2009,Rapeseed &Mustard,3333.0,1992.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Safflower,759.0,214.0,739.35,25.11,1680.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Wheat,790.0,427.0,739.35,25.11,1100.0,0.0,0.0,0.0,47.3
ANDHRA PRADESH,2009,Arecanut,386.0,198.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Banana,56358.0,1718940.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Coconut ,103782.0,1140951226.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Coriander,32701.0,17602.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Sugarcane,131081.0,9561099.0,739.35,25.11,129.84,103157.5,130.27,0.0,0.0
ANDHRA PRADESH,2009,Sunflower,289107.0,214991.0,739.35,25.11,2215.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Sweet potato,765.0,6537.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2009,Tobacco,185955.0,331561.0,739.35,25.11,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,2010,Arhar/Tur,296674.0,114223.0,1337.95,25.13,3000.0,24794.18,4359.32,2525.0,0.0
ANDHRA PRADESH,2010,Bajra,48212.0,88306.0,1337.95,25.13,880.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Castor seed,83974.0,70472.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Cotton(lint),388988.0,855405.0,1337.95,25.13,5500.0,49401.41,3305.52,2525.0,0.0
ANDHRA PRADESH,2010,Dry chillies,118186.0,398330.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Groundnut,1426111.0,1105812.0,1337.95,25.13,2300.0,52622.39,2564.73,2525.0,0.0
ANDHRA PRADESH,2010,Horse-gram,32239.0,14390.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Jowar,88197.0,156352.0,1337.95,25.13,1780.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Maize,233420.0,1884455.0,1337.95,25.13,880.0,46228.5,866.46,2525.0,3010423.39
ANDHRA PRADESH,2010,Mesta,25140.0,225030.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Moong,167337.0,52687.0,1337.95,25.13,3170.0,12787.6,3029.63,2525.0,0.0
ANDHRA PRADESH,2010,Onion,28966.0,590933.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Other Kharif pulses,2380.0,945.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Ragi,39625.0,46887.0,1337.95,25.13,965.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Rice,2772377.0,7883078.0,1337.95,25.13,2030.0,51505.34,916.98,2525.0,100685.78
ANDHRA PRADESH,2010,Small millets,28833.0,27701.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Soyabean,1962.0,3345.0,1337.95,25.13,2840.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Urad,388238.0,204578.0,1337.95,25.13,2900.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Gram,474826.0,571143.0,1337.95,25.13,2100.0,27009.25,1975.95,2525.0,0.0
ANDHRA PRADESH,2010,Safflower,993.0,902.0,1337.95,25.13,1800.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Wheat,757.0,1061.0,1337.95,25.13,1120.0,0.0,0.0,2525.0,394.47
ANDHRA PRADESH,2010,Arecanut,438.0,195.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Banana,56790.0,1852362.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Coriander,17784.0,12182.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Potato,1272.0,12319.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Sugarcane,151900.0,11876398.0,1337.95,25.13,139.12,127319.0,149.75,2525.0,0.0
ANDHRA PRADESH,2010,Sunflower,197385.0,127630.0,1337.95,25.13,2350.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Sweet potato,768.0,9999.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Tobacco,148596.0,260340.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2010,Turmeric,18608.0,126853.0,1337.95,25.13,0.0,0.0,0.0,2525.0,0.0
ANDHRA PRADESH,2011,Arhar/Tur,182863.0,55382.0,799.95,24.66,3200.0,33439.35,3184.5,2206.0,0.0
ANDHRA PRADESH,2011,Bajra,31820.0,51544.0,799.95,24.66,980.0,0.0,0.0,2206.0,0.0
ANDHRA PRADESH,2011,Castor seed,161758.0,16781.0,799.95,24.66,0.0,0.0,0.0,2206.0,0.0
ANDHRA PRADESH,2011,Cotton(lint),482177.0,888316.0,799.95,24.66,6100.0,61634.0,3557.48,2206.0,0.0
ANDHRA PRADESH,2011,Cowpea(Lobia),7955.0,4751.0,799.95,24.66,0.0,0.0,0.0,2206.0,0.0
ANDHRA PRADESH,2011,Dry chillies,158630.0,570116.0,799.95,24.66,0.0,0.0,0.0,2206.0,0.0
ANDHRA PRADESH,2011,Groundnut,1135675.0,582584.0,799.95,24.66,2700.0,65632.13,3714.44,2206.0,0.0
ANDHRA PRADESH,2011,Horse-gram,27556.0,12795.0,799.95,24.66,0.0,0.0,0.0,2206.0,0.0
ANDHRA PRADESH,2011,Jowar,148157.0,352062.0,799.95,24.66,1980.0,0.0,0.0,2206.0,0.0
